SweepID,SweepDate,SweepLocation,SweepType,SweepYear,SweepMonth,SweepWeek
F356,2022-08-09,Ballard Library,Obstruction,2022,8,19212
F357,2022-08-09,13500 & Erickson Pl NE (RVM),Notice Given,2022,8,19212
F358,2022-08-09,3rd & James,Obstruction,2022,8,19212
F359,2022-08-09,6th & Cherry,Obstruction,2022,8,19212
F360,2022-08-09,Occidental Park,Obstruction,2022,8,19212
F361,2022-08-09,Cal Anderson,Obstruction,2022,8,19212
F362,2022-08-10,Rainier Playfield,Obstruction,2022,8,19212
F363,2022-08-10,Ballard Library,Obstruction,2022,8,19212
F364,2022-08-10,Froula Park,Obstruction,2022,8,19212
F365,2022-08-10,Seven Hills Park,Obstruction,2022,8,19212
F366,2022-08-10,6th & Cherry,Obstruction,2022,8,19212
F367,2022-08-10,West Crest Park,Notice Given,2022,8,19212
F368,2022-08-10,Navigation Center Vicinity,Obstruction,2022,8,19212
F369,2022-08-11,6th & Cherry,Obstruction,2022,8,19212
F370,2022-08-11,Victor Steinbrueck,Obstruction,2022,8,19212
F371,2022-08-11,Poplar Pl S from S Dearborn St to S Bush Pl Vicinity,Obstruction,2022,8,19212
F372,2022-08-11,10th & Dearbon,Obstruction,2022,8,19212
F373,2022-08-11,36th Ave S & S Adams St (RVM),Unspecified,2022,8,19212
F374,2022-08-12,Jackson Golf,Obstruction,2022,8,19212
F375,2022-08-12,Green Lake,Obstruction,2022,8,19212
F376,2022-08-12,109 Eastlake Ave E,Obstruction,2022,8,19212
F377,2022-08-12,3rd Ave btw James & Cherry,Obstruction,2022,8,19212
F378,2022-08-12,6th & Cherry,Obstruction,2022,8,19212
F379,2022-08-12,Navigation Center Vicinity,Obstruction,2022,8,19212
F380,2022-08-12,Occidental Park,Obstruction,2022,8,19212
F381,2022-08-15,Victor Steinbrueck,Obstruction,2022,8,19219
F382,2022-08-15,Lower Kinnear Park,Obstruction,2022,8,19219
F383,2022-08-15,Ballard Library,Obstruction,2022,8,19219
F384,2022-08-15,Gilman Playground,Obstruction,2022,8,19219
F385,2022-08-15,Volunteer Park,Notice Given,2022,8,19219
F386,2022-08-15,3rd Ave between Cherry and James,Obstruction,2022,8,19219
F387,2022-08-15,6th & Cherry,Obstruction,2022,8,19219
F388,2022-08-15,Navigation Center Vicinity,Obstruction,2022,8,19219
F389,2022-08-15,Dearborn Ave & I-5 Vicinity,Obstruction,2022,8,19219
F390,2022-08-15,S Lane St (10th & Dearborn),Obstruction,2022,8,19219
F391,2022-08-15,Poplar Pl S from S Dearborn St to S Bush Pl Vicinity,Obstruction,2022,8,19219
F392,2022-08-16,4810 Denver Ave S,Notice Given,2022,8,19219
F393,2022-08-16,Ballard Library,Obstruction,2022,8,19219
F394,2022-08-16,Baker Park,Obstruction,2022,8,19219
F395,2022-08-16,Victor Steinbrueck,Obstruction,2022,8,19219
F396,2022-08-16,Occidental Park,Obstruction,2022,8,19219
F397,2022-08-16,6th & Cherry,Obstruction,2022,8,19219
F398,2022-08-16,85th & Mary Ave,Obstruction,2022,8,19219
F399,2022-08-17,N 125th and Interurban Trail (Southside),Notice Given,2022,8,19219
F400,2022-08-18,N 125th and Interurban Trail  (Northside),Notice Given,2022,8,19219
F401,2022-08-18,Harbor Ave,Notice Given,2022,8,19219
F402,2022-08-19,Occidental Park,Obstruction,2022,8,19219
F403,2022-08-19,Ballard Library,Obstruction,2022,8,19219
F404,2022-08-19,Deajon Park,Obstruction,2022,8,19219
F405,2022-08-19,Navigation Center Vicinity,Obstruction,2022,8,19219
F406,2022-08-22,Cascade Park (P-Patch),Notice Given,2022,8,19226
F407,2022-08-22,Licton Springs,Obstruction,2022,8,19226
F408,2022-08-22,Interurban Trail,Obstruction,2022,8,19226
F409,2022-08-22,6th & Cherry,Obstruction,2022,8,19226
F410,2022-08-22,Cal Anderson,Obstruction,2022,8,19226
F411,2022-08-22,Occidental Park,Obstruction,2022,8,19226
F412,2022-08-22,Poplar Pl S from S Dearborn St to S Bush Pl Vicinity,Obstruction,2022,8,19226
F413,2022-08-22,10th & Dearborn Ave & I-5 Vicinity,Obstruction,2022,8,19226
F414,2022-08-22,Navigation Center Vicinity,Obstruction,2022,8,19226
F415,2022-08-22,West Crest Park,Obstruction,2022,8,19226
F416,2022-08-22,Roxhill Park,Obstruction,2022,8,19226
F417,2022-08-23,Stone Ave N & N 120th St (Puetz Golf),Notice Given,2022,8,19226
F418,2022-08-24,Stone Ave N & N 120th St (Puetz Golf),Notice Given,2022,8,19226
F419,2022-08-24,96th Ave N & Aurora Ave N Vicinity (SDOT-FC-Todd),Obstruction,2022,8,19226
F420,2022-08-24,"1251 John St, Denny Substation  (SDOT-FC-Todd)",Obstruction,2022,8,19226
F421,2022-08-24,Cal Anderson  (SDOT-FC-Todd),Obstruction,2022,8,19226
F422,2022-08-24,Green Lake Park  (SDOT-FC-Todd),Obstruction,2022,8,19226
F423,2022-08-24,Urban Triangle Park-Westlake Ave & Lenora (SDOT-FC-Todd),Obstruction,2022,8,19226
F424,2022-08-25,7th & Findlay (RVM),Notice Given,2022,8,19226
F425,2022-08-25,Homewood Natural Area,Notice Given,2022,8,19226
F426,2022-08-25,Albert Davis Park,Obstruction,2022,8,19226
F427,2022-08-25,Urban Triangle Park-Westlake Ave & Lenora,Obstruction,2022,8,19226
F428,2022-08-26,Homewood Natural Area,Notice Given,2022,8,19226
F429,2022-08-29,Carkeek Park,Unspecified,2022,8,19233
F430,2022-08-29,5th & Kenyon,Obstruction,2022,8,19233
F431,2022-08-29,Thomas St Mini Park,Obstruction,2022,8,19233
F432,2022-08-29,Cal Anderson,Obstruction,2022,8,19233
F433,2022-08-29,6th & Cherry,Obstruction,2022,8,19233
F434,2022-08-29,10th & Dearborn Ave & I-5 Vicinity,Obstruction,2022,8,19233
F435,2022-08-29,Kobe Terrace,Obstruction,2022,8,19233
F436,2022-08-29,3rd & Cherry,Obstruction,2022,8,19233
F437,2022-08-29,Occidental Park,Obstruction,2022,8,19233
F438,2022-08-30,Free Way Park,Obstruction,2022,8,19233
F439,2022-08-30,1500 to 2200-Utah Ave,Unspecified,2022,8,19233
F440,2022-08-31,3rd & James,Obstruction,2022,8,19233
F441,2022-08-31,3rd & Cherry,Obstruction,2022,8,19233
F442,2022-08-31,4th & Columbia,Obstruction,2022,8,19233
F443,2022-08-31,Upper Kinnear Park,Obstruction,2022,8,19233
F444,2022-08-31,Navigation Center Vicinity,Obstruction,2022,8,19233
F445,2022-08-31,S Mead St from 1st Ave S to E Marginal Way S,Unspecified,2022,8,19233
F446,2022-09-01,Ruby Chow (S. Stanley St. & S Hardy St),Unspecified,2022,9,19233
F447,2022-09-01,6th Ave & Cherry,Obstruction,2022,9,19233
F448,2022-09-01,3rd Cherry,Obstruction,2022,9,19233
F449,2022-09-01,Univeristy Playground,Obstruction,2022,9,19233
F450,2022-09-01,4th & Columbia,Obstruction,2022,9,19233
F451,2022-09-02,115th & Meridian,Obstruction,2022,9,19233
F452,2022-09-02,Woodland Park,Obstruction,2022,9,19233
F453,2022-09-02,Cal Anderson,Obstruction,2022,9,19233
F454,2022-09-02,Gilman Playground,Obstruction,2022,9,19233
F455,2022-09-02,3rd & Cherry,Obstruction,2022,9,19233
F456,2022-09-02,Occidental Park,Obstruction,2022,9,19233
F457,2022-09-02,Navigation Stairs,Obstruction,2022,9,19233
F458,2022-09-02,Homer Harris Park,Obstruction,2022,9,19233
F459,2022-09-06,8th Ave S & E Marginal Way S Vicinity (RVM),Notice Given,2022,9,19240
F460,2022-09-06,Poplar Pl S from S Dearborn St to S Bush Pl Vicinity,Obstruction,2022,9,19240
F461,2022-09-06,Greenlake Park,Obstruction,2022,9,19240
F462,2022-09-07,Jefferson Golf,Obstruction,2022,9,19240
F463,2022-09-07,Denny Playfield,Obstruction,2022,9,19240
F464,2022-09-07,Plum Tree Park,Obstruction,2022,9,19240
F465,2022-09-07,Bitter Lake CC,Obstruction,2022,9,19240
F466,2022-09-07,Hubble Pl from 9th Ave South Seneca,Notice Given,2022,9,19240
F467,2022-09-08,3rd & James,Obstruction,2022,9,19240
F468,2022-09-08,6th & James,Obstruction,2022,9,19240
F469,2022-09-08,Occidental Park,Obstruction,2022,9,19240
F470,2022-09-08,Hing-Hay Park,Obstruction,2022,9,19240
F471,2022-09-08,Nav Stairs,Obstruction,2022,9,19240
F472,2022-09-08,Lower Kinnear,Obstruction,2022,9,19240
F473,2022-09-08,Ballard Library,Obstruction,2022,9,19240
F474,2022-09-09,1700 E Union St (T.T Minor),Notice Given,2022,9,19240
F475,2022-09-09,619 Post Ave,Notice Given,2022,9,19240
F476,2022-09-09,Eastlake Ave E  & Denny Way,Obstruction,2022,9,19240
F477,2022-09-09,Albert Davis Parks,Obstruction,2022,9,19240
F478,2022-09-09,Pratt Park,Obstruction,2022,9,19240
F479,2022-09-09,Cal Anderson,Obstruction,2022,9,19240
F480,2022-09-12,Interurban Trail,Obstruction,2022,9,19247
F481,2022-09-12,6th & Cherry,Obstruction,2022,9,19247
F482,2022-09-12,Occidental Park,Obstruction,2022,9,19247
F483,2022-09-12,Hing-Hay Park,Obstruction,2022,9,19247
F484,2022-09-12,Ballard Library,Obstruction,2022,9,19247
F485,2022-09-12,Ballard Commons,Obstruction,2022,9,19247
F486,2022-09-12,Homewood Natural Area,Obstruction,2022,9,19247
F487,2022-09-12,Cal Anderson,Obstruction,2022,9,19247
F488,2022-09-12,Lincoln Park,Obstruction,2022,9,19247
F489,2022-09-13,Denny Blaine,Obstruction,2022,9,19247
F490,2022-09-13,5th Ave & NE Pacific St. Vicinity,Notice Given,2022,9,19247
F491,2022-09-13,11th Ave NW & NW Ballard Way,Notice Given,2022,9,19247
F492,2022-09-14,Golden Gardens,Notice Given,2022,9,19247
F493,2022-09-14,City Parking (2929 27th Ave S),Notice Given,2022,9,19247
F494,2022-09-14,Jefferson Playflied,Obstruction,2022,9,19247
F495,2022-09-14,Albert Davis,Obstruction,2022,9,19247
F496,2022-09-14,5th Ave NE & Pacific St Vicinity,Obstruction,2022,9,19247
F497,2022-09-14,Yesler Terrace Park (Yesler CC),Obstruction,2022,9,19247
F498,2022-09-14,4th & Yesler,Obstruction,2022,9,19247
F499,2022-09-14,Ballard Library,Obstruction,2022,9,19247
F500,2022-09-14,6th and 7th between Cherry and James St.,Obstruction,2022,9,19247
F501,2022-09-15,Colorado & Harbor Ave,Notice Given,2022,9,19247
F502,2022-09-15,Eastlake Ave E and Denny Way,Obstruction,2022,9,19247
F503,2022-09-16,Virgil Flaim Park,Obstruction,2022,9,19247
F504,2022-09-16,Albert Davis Park,Obstruction,2022,9,19247
F505,2022-09-16,5th Ave & NE Pacific St Vicinity,Obstruction,2022,9,19247
F506,2022-09-16,6th and 7th between Cherry and James St.,Obstruction,2022,9,19247
F507,2022-09-16,Hing-Hay Park,Obstruction,2022,9,19247
F508,2022-09-16,Occidental Park,Obstruction,2022,9,19247
F509,2022-09-16,Lower Kinnear,Obstruction,2022,9,19247
F510,2022-09-16,Hubble Pl,Obstruction,2022,9,19247
F511,2022-09-16,Poplar Pl S from S Dearborn St to S Bush Pl Vicinity,Obstruction,2022,9,19247
F512,2022-09-16,Cal Anderson Park,Obstruction,2022,9,19247
F513,2022-09-16,Homer Harris Park,Obstruction,2022,9,19247
F514,2022-09-16,Dr. Blanch Lavizzo,Obstruction,2022,9,19247
F515,2022-09-16,Daejeon Park,Obstruction,2022,9,19247
F516,2022-09-19,Victor Steinbrueck,Obstruction,2022,9,19254
F517,2022-09-19,N 115th St from Meridian Ave N to Aurora Ave,Notice Given,2022,9,19254
F518,2022-09-19,NE 60th Street Park,Notice Given,2022,9,19254
F519,2022-09-19,Grand St & 22nd Ave S Vicinity,Notice Given,2022,9,19254
F520,2022-09-20,Ballard Commons,Obstruction,2022,9,19254
F521,2022-09-20,Ballard Corners,Obstruction,2022,9,19254
F522,2022-09-20,Victor Steinbrueck,Obstruction,2022,9,19254
F523,2022-09-20,Occidental Park,Obstruction,2022,9,19254
F524,2022-09-20,6th & Cherry,Obstruction,2022,9,19254
F525,2022-09-20,Carkeek Park,Obstruction,2022,9,19254
F526,2022-09-20,Tashkent Park,Obstruction,2022,9,19254
F527,2022-09-22,6th & Cherry,Obstruction,2022,9,19254
F528,2022-09-22,Western Ave (Post Alley),Obstruction,2022,9,19254
F529,2022-09-22,Ballard Community Center,Obstruction,2022,9,19254
F530,2022-09-22,Ballard Library,Obstruction,2022,9,19254
F531,2022-09-22,Victor Steinbrueck,Obstruction,2022,9,19254
F532,2022-09-22,Occidental Park,Obstruction,2022,9,19254
F533,2022-09-22,Homer Harris Park,Obstruction,2022,9,19254
F534,2022-09-22,Lake City Mini,Obstruction,2022,9,19254
F535,2022-09-22,Pratt Park,Obstruction,2022,9,19254
F536,2022-09-22,Dr. Blanche Lavizzio,Obstruction,2022,9,19254
F537,2022-09-22,Cal Anderson,Obstruction,2022,9,19254
F538,2022-09-22,1st Ave S & Lucille St (RVM),Notice Given,2022,9,19254
F539,2022-09-23,Woodland Park (Shelter#6),Obstruction,2022,9,19254
F540,2022-09-23,Green Lake,Obstruction,2022,9,19254
F541,2022-09-23,Ballard Library,Obstruction,2022,9,19254
F542,2022-09-23,Westlake Park,Obstruction,2022,9,19254
F543,2022-09-23,Victor Steinbrueck,Obstruction,2022,9,19254
F544,2022-09-23,Occidental Park,Obstruction,2022,9,19254
F545,2022-09-23,6th & Cherry,Obstruction,2022,9,19254
F546,2022-09-23,Yesler & Western,Obstruction,2022,9,19254
F547,2022-09-23,Froula Park,Obstruction,2022,9,19254
F548,2022-09-23,Cal Anderson Park,Obstruction,2022,9,19254
F549,2022-09-23,SW Cambridge St from 15th Ave SW to 16th Ave SW,Notice Given,2022,9,19254
F550,2022-09-26,MLK Park,Notice Given,2022,9,19261
F551,2022-09-26,Licton Springs,Obstruction,2022,9,19261
F552,2022-09-26,3rd & James,Obstruction,2022,9,19261
F553,2022-09-26,Ballard Library,Obstruction,2022,9,19261
F554,2022-09-26,Riverview,Obstruction,2022,9,19261
F555,2022-09-26,Victor Steinbrueck Park,Obstruction,2022,9,19261
F556,2022-09-26,Delridge,Obstruction,2022,9,19261
F557,2022-09-26,Occidental Park,Obstruction,2022,9,19261
F558,2022-09-26,6th & Cherry,Obstruction,2022,9,19261
F559,2022-09-26,4th & Yesler,Obstruction,2022,9,19261
F560,2022-09-26,Cal Anderson,Obstruction,2022,9,19261
F561,2022-09-27,Carkeek Park,Obstruction,2022,9,19261
F562,2022-09-27,Green Lake,Obstruction,2022,9,19261
F563,2022-09-27,Ballard Library,Obstruction,2022,9,19261
F564,2022-09-27,3rd & James,Obstruction,2022,9,19261
F565,2022-09-27,6th & Cherry,Obstruction,2022,9,19261
F566,2022-09-27,Victor Steinbrueck Park,Obstruction,2022,9,19261
F567,2022-09-27,Occidental Park,Obstruction,2022,9,19261
F568,2022-09-27,SW Myrtle & Detroit Ave SW (RVM),Notice Given,2022,9,19261
F569,2022-09-28,Cheasty Greenbelt at S Winthrop (Day #1),Notice Given,2022,9,19261
F570,2022-09-29,Cheasty Greenbelt at S Winthrop (Day #2),Notice Given,2022,9,19261
F571,2022-09-29,Bergan Place,Obstruction,2022,9,19261
F572,2022-09-29,4500-4700 4th Ave S (RVM),Notice Given,2022,9,19261
F573,2022-09-30,Cheasty Greenbelt at S Winthrop (Day #3),Notice Given,2022,9,19261
F574,2022-09-30,Fremont Canal Park,Notice Given,2022,9,19261
F575,2022-10-03,Gerber Park,Notice Given,2022,10,19268
F576,2022-10-03,Hing-Hay Park,Obstruction,2022,10,19268
F577,2022-10-03,Cal Anderson,Obstruction,2022,10,19268
F578,2022-10-03,3rd & James,Obstruction,2022,10,19268
F579,2022-10-03,Poplar Pl S from S from S Dearborn St to S Bush Pl Vicinity,Obstruction,2022,10,19268
F580,2022-10-04,Powell Barnett Park,Obstruction,2022,10,19268
F581,2022-10-04,Cal Anderson,Obstruction,2022,10,19268
F582,2022-10-04,Daejeon Park,Obstruction,2022,10,19268
F583,2022-10-04,Broadway Hill Park,Obstruction,2022,10,19268
F584,2022-10-04,Victor Steinbrueck Park,Obstruction,2022,10,19268
F585,2022-10-04,Ballard Library,Obstruction,2022,10,19268
F586,2022-10-04,4th & Yesler,Obstruction,2022,10,19268
F587,2022-10-04,3rd & James,Obstruction,2022,10,19268
F588,2022-10-04,6th & Cherry,Obstruction,2022,10,19268
F589,2022-10-04,Occidental Park,Obstruction,2022,10,19268
F590,2022-10-05,39th  Ave S & S Kenyon Way,Notice Given,2022,10,19268
F591,2022-10-05,Ballard Commons,Obstruction,2022,10,19268
F592,2022-10-05,Gasworks,Obstruction,2022,10,19268
F593,2022-10-05,Rotary Viewpoint,Obstruction,2022,10,19268
F594,2022-10-05,6th & Cherry,Obstruction,2022,10,19268
F595,2022-10-05,Occidental Park,Obstruction,2022,10,19268
F596,2022-10-05,3rd & James,Obstruction,2022,10,19268
F597,2022-10-05,Pioneer Square,Obstruction,2022,10,19268
F598,2022-10-06,Ballard Library,Obstruction,2022,10,19268
F599,2022-10-06,Interurban Trial,Obstruction,2022,10,19268
F600,2022-10-06,Woodland Park,Obstruction,2022,10,19268
F601,2022-10-06,Greenlake,Obstruction,2022,10,19268
F602,2022-10-06,Broadway Hill Park,Obstruction,2022,10,19268
F603,2022-10-06,Cascade Park,Obstruction,2022,10,19268
F604,2022-10-11,University Playfield,Obstruction,2022,10,19275
F605,2022-10-11,Viretta Park,Notice Given,2022,10,19275
F606,2022-10-11,6th Ave S & S Bradford,Notice Given,2022,10,19275
F607,2022-10-11,Ballard Library,Obstruction,2022,10,19275
F608,2022-10-11,Lake City Land Back,Obstruction,2022,10,19275
F609,2022-10-11,Woodland Park,Obstruction,2022,10,19275
F610,2022-10-11,Kerry Park Viewpoint,Obstruction,2022,10,19275
F611,2022-10-11,University Playfield,Obstruction,2022,10,19275
F612,2022-10-11,Jefferson Golf,Obstruction,2022,10,19275
F613,2022-10-11,3rd & James,Obstruction,2022,10,19275
F614,2022-10-11,6th & Cherry,Obstruction,2022,10,19275
F615,2022-10-11,Plum Tree,Obstruction,2022,10,19275
F616,2022-10-12,Occidental Park,Obstruction,2022,10,19275
F617,2022-10-12,3rd & Cherry,Obstruction,2022,10,19275
F618,2022-10-12,6th & Cherry,Obstruction,2022,10,19275
F619,2022-10-12,Thomas St and Pontius Ave N,Notice Given,2022,10,19275
F620,2022-10-12,Green Lake,Obstruction,2022,10,19275
F621,2022-10-12,Ballrd Library,Obstruction,2022,10,19275
F622,2022-10-12,Ballard Commons,Obstruction,2022,10,19275
F623,2022-10-13,Magnuson Park,Notice Given,2022,10,19275
F624,2022-10-13,N 128th St & Stone Ave N,Obstruction,2022,10,19275
F625,2022-10-13,Cascade Park,Obstruction,2022,10,19275
F626,2022-10-13,3rd & James,Obstruction,2022,10,19275
F627,2022-10-13,6th & Cherry,Obstruction,2022,10,19275
F628,2022-10-13,Occidental Park,Obstruction,2022,10,19275
F629,2022-10-14,Eastlake Ave E  & Denny Way,Obstruction,2022,10,19275
F630,2022-10-14,Thomas St and Pontius Ave N,Obstruction,2022,10,19275
F631,2022-10-14,Occidental Park,Obstruction,2022,10,19275
F632,2022-10-14,3rd & James,Obstruction,2022,10,19275
F633,2022-10-14,6th & Cherry,Obstruction,2022,10,19275
F634,2022-10-14,7th & James,Obstruction,2022,10,19275
F635,2022-10-14,Magnuson Waterway Park,Obstruction,2022,10,19275
F636,2022-10-17,Kinnear Park,Obstruction,2022,10,19282
F637,2022-10-17,Eastlake Ave E and Denny Way,Obstruction,2022,10,19282
F638,2022-10-17,Judge Charles Stokes Park,Notice Given,2022,10,19282
F639,2022-10-18,6th Ave S & S Massachusetts St,Notice Given,2022,10,19282
F640,2022-10-18,Cal Anderson,Obstruction,2022,10,19282
F641,2022-10-18,Occidental Park,Obstruction,2022,10,19282
F642,2022-10-18,Thorndyke Park,Obstruction,2022,10,19282
F643,2022-10-18,Julia Lee Park,Obstruction,2022,10,19282
F644,2022-10-18,6th & Cherry,Obstruction,2022,10,19282
F645,2022-10-19,Lower Woodland,Obstruction,2022,10,19282
F646,2022-10-19,3rd & James,Obstruction,2022,10,19282
F647,2022-10-19,5th & Yesler,Obstruction,2022,10,19282
F648,2022-10-19,6th & Cherry,Obstruction,2022,10,19282
F649,2022-10-19,Occidental Park,Obstruction,2022,10,19282
F650,2022-10-19,Plymouth Pillars,Obstruction,2022,10,19282
F651,2022-10-19,Tashkent Park,Obstruction,2022,10,19282
F652,2022-10-19,Julia Lee Park,Obstruction,2022,10,19282
F653,2022-10-19,Albert Davis,Obstruction,2022,10,19282
F654,2022-10-19,University Playground,Obstruction,2022,10,19282
F655,2022-10-19,Ballard Library,Obstruction,2022,10,19282
F656,2022-10-20,Interurban Trail,Obstruction,2022,10,19282
F657,2022-10-20,16th Ave SW & SW Graham (RVM),Notice Given,2022,10,19282
F658,2022-10-20,Occidental Park,Obstruction,2022,10,19282
F659,2022-10-20,3rd & James,Obstruction,2022,10,19282
F660,2022-10-20,5th & Yesler,Obstruction,2022,10,19282
F661,2022-10-20,6th & Cherry,Obstruction,2022,10,19282
F662,2022-10-21,Roxhill Park,Obstruction,2022,10,19282
F663,2022-10-21,Homewood Natural Area,Obstruction,2022,10,19282
F664,2022-10-21,Thomas St Mini,Obstruction,2022,10,19282
F665,2022-10-21,Cal Anderson,Obstruction,2022,10,19282
F666,2022-10-21,Bitter Lake Reservoir,Notice Given,2022,10,19282
F667,2022-10-21,Occidental Park,Obstruction,2022,10,19282
F668,2022-10-21,Columbia St to Jefferson St to 7th Ave & 6th Ave,Obstruction,2022,10,19282
F669,2022-10-24,Northacres Park,Notice Given,2022,10,19289
F670,2022-10-24,Ballard Library,Obstruction,2022,10,19289
F671,2022-10-24,Greenlake Park,Obstruction,2022,10,19289
F672,2022-10-24,Thomas St and Pontius Ave N,Obstruction,2022,10,19289
F673,2022-10-24,3rd & James,Obstruction,2022,10,19289
F674,2022-10-24,Occidental Park,Obstruction,2022,10,19289
F675,2022-10-24,Cal Anderson,Obstruction,2022,10,19289
F676,2022-10-24,Broadway Hill Park,Obstruction,2022,10,19289
F677,2022-10-24,Alki Beach (63rd),Obstruction,2022,10,19289
F678,2022-10-25,8th Ave NE& NE Northlake Pl (RVM),Notice Given,2022,10,19289
F679,2022-10-25,Alaskan Way S from Atlantic St to Jack Perry Memorial Access RD,Notice Given,2022,10,19289
F680,2022-10-27,Upper Woodland (Shelter 6),Obstruction,2022,10,19289
F681,2022-10-27,NW 47th St & 8th Ave NW (RVM),Notice Given,2022,10,19289
