SweepID,SweepDate,SweepLocation,SweepType,TentsRemoved,StructuresRemoved,VehiclesRemoved,SweepLongitude,SweepLatitude,PriorNotice,CurrentMayor,SweepYear,SweepMonth,SweepWeek
C1428,2019-10-28,4th & Yesler,Obstruction,4,0,0,,,FALSE,Durkan,2019,10,44
C1429,2019-10-28,Lane & 13th Nav Stairs,Obstruction,7,0,0,,,FALSE,Durkan,2019,10,44
C1430,2019-10-29,N 107th ST & Stone Way N,Obstruction,2,0,0,,,FALSE,Durkan,2019,10,44
C1431,2019-10-30,I-5 SB I-5 from NE 80th to Weedin Pl NE,Hazard,11,2,0,,,FALSE,Durkan,2019,10,44
C1432,2019-10-31,Weedin Pl NE and NE 66th St,Obstruction,3,0,0,,,FALSE,Durkan,2019,10,44
C1433,2019-10-31,Licton Springs Park,Obstruction,1,0,0,,,FALSE,Durkan,2019,10,44
C1434,2019-10-31,Airport Ave S & S Royal Brougham Way,Obstruction,1,0,0,,,FALSE,Durkan,2019,10,44
C1435,2019-11-01,Rainier Ave S and MLK Jr Way S under walking bridge,Obstruction,0,1,0,,,FALSE,Durkan,2019,11,44
C1436,2019-11-01,4th Ave Emphasis Zone,Obstruction,11,1,0,,,FALSE,Durkan,2019,11,44
C1437,2019-11-01,MLK Park,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,44
C1438,2019-11-02,S Dearborn St and 9th Ave S I-5 SB off ramp,Hazard,2,0,0,,,FALSE,Durkan,2019,11,44
C1439,2019-11-02,North Beach Park,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,44
C1440,2019-11-02,Jackson Golf Course,Obstruction,1,1,0,,,FALSE,Durkan,2019,11,44
C1441,2019-11-02,Ballard Commons,Obstruction,0,0,0,,,FALSE,Durkan,2019,11,44
C1442,2019-11-03,N 113th St to NE Northgate Way,Hazard,5,0,0,,,FALSE,Durkan,2019,11,44
C1443,2019-11-03,NE 75th St and 9th Ave NE,Hazard,1,0,0,,,FALSE,Durkan,2019,11,44
C1444,2019-11-03,Stone Ave N from 115th St to 125th St,Obstruction,2,1,0,,,FALSE,Durkan,2019,11,44
C1445,2019-11-03,Nesbit Ave N from N 85th St to N 90th St,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,44
C1446,2019-11-03,Meridian Playground,Obstruction,0,0,0,,,FALSE,Durkan,2019,11,44
C1447,2019-11-03,Green Lake Park,Obstruction,0,0,0,,,FALSE,Durkan,2019,11,44
C1448,2019-11-03,Woodland Park,Obstruction,0,0,0,,,FALSE,Durkan,2019,11,44
C1449,2019-11-04,Meyers Way,Obstruction,3,0,0,,,FALSE,Durkan,2019,11,45
C1450,2019-11-05,City Hall Park,Obstruction,2,0,0,,,FALSE,Durkan,2019,11,45
C1451,2019-11-06,NW 54th and 28th Ave NW,Hazard,1,0,0,,,FALSE,Durkan,2019,11,45
C1452,2019-11-06,NW 53rd and 14th AVe NW,Obstruction,3,0,0,,,FALSE,Durkan,2019,11,45
C1453,2019-11-06,NW 56th and 22nd Ave NW,Obstruction,0,0,0,,,FALSE,Durkan,2019,11,45
C1454,2019-11-06,4th Ave and Yesler Way,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,45
C1455,2019-11-06,8th Ave S and S Holgate St,Obstruction,1,1,0,,,FALSE,Durkan,2019,11,45
C1456,2019-11-07,3rd Ave S from S Stacy St to S Massachusetts St,Obstruction,16,1,0,,,FALSE,Durkan,2019,11,45
C1457,2019-11-07,NW Leary Way & 9th Ave NW,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,45
C1458,2019-11-08,4th Ave S and S Dawson St,Obstruction,1,2,0,,,FALSE,Durkan,2019,11,45
C1459,2019-11-09,4th Ave and Yesler Way,Obstruction,2,0,0,,,FALSE,Durkan,2019,11,45
C1460,2019-11-09,6th Ave S from Columbia St to Jefferson St,Obstruction,1,1,0,,,FALSE,Durkan,2019,11,45
C1461,2019-11-09,3rd Ave S and S Main St,Obstruction,2,0,0,,,FALSE,Durkan,2019,11,45
C1462,2019-11-09,Utah Ave S from S Massachusetts St to S Holgate,Obstruction,2,2,0,,,FALSE,Durkan,2019,11,45
C1463,2019-11-09,Ballard Commons,Obstruction,4,1,0,,,FALSE,Durkan,2019,11,45
C1464,2019-11-09,Gilman Playground,Obstruction,0,0,0,,,FALSE,Durkan,2019,11,45
C1465,2019-11-09,University Playground,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,45
C1466,2019-11-09,La Villa Meadows,Obstruction,2,0,0,,,FALSE,Durkan,2019,11,45
C1467,2019-11-10,4th Ave S and S Royal Brougham Way,Hazard,3,0,0,,,FALSE,Durkan,2019,11,45
C1468,2019-11-10,S Carsten Pl and S Corsons St,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,45
C1469,2019-11-10,6th Ave S from Columbia St to Jefferson St,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,45
C1470,2019-11-10,Charles Stokes Park Tunnel,Obstruction,4,0,0,,,FALSE,Durkan,2019,11,45
C1471,2019-11-10,M.L.K. Park,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,45
C1472,2019-11-10,24th Ave S Bayview St.,Obstruction,1,0,0,,,FALSE,Durkan,2019,11,45
C1473,2019-11-10,Fremont Canal Park,Obstruction,2,0,0,,,FALSE,Durkan,2019,11,45
C1474,2019-11-12,4th Ave & Yesler Way,Obstruction,0,0,0,,,FALSE,Durkan,2019,11,46
