Date of Action,Unique ID,Action,Location Name,Tents Cleared,Living Structure Count,RV Count
8/15/2024,59385,Resolved - Obstruction,N 135th St and Stone Ave N Vicinity,1,0,0
8/16/2024,59557,Resolved - Obstruction,N 135th St and Stone Ave N Vicinity,0,0,0
9/26/2024,64022,Resolved - Obstruction,N 135th St and Stone Ave N Vicinity,1,0,0
7/22/2024,56244,Resolved - Scheduled,Mary Ave NW from NW 85th St to NW 83rd St,3,0,0
8/1/2024,57686,Resolved - Advanced Notice Obstruction,Mary Ave NW from NW 85th St to NW 83rd St,2,0,0
11/20/2024,69378,Resolved - Obstruction,Mary Ave NW from NW 85th St to NW 83rd St,3,0,0
2/7/2024,36547,Resolved - Advanced Notice Obstruction,24th Ave NW and Shilshole Ave NW,3,0,0
2/13/2024,37103,Resolved - Advanced Notice Obstruction,24th Ave NW and Shilshole Ave NW,2,0,0
3/27/2024,42187,Resolved - Advanced Notice Obstruction,24th Ave NW and Shilshole Ave NW,2,0,0
4/11/2024,44015,Resolved - Obstruction,24th Ave NW and Shilshole Ave NW,1,0,0
5/30/2024,49942,Resolved - Obstruction,24th Ave NW and Shilshole Ave NW,2,0,0
7/9/2024,54513,Resolved - Advanced Notice Obstruction,24th Ave NW and Shilshole Ave NW,5,0,0
7/29/2024,57220,Resolved - Obstruction,24th Ave NW and Shilshole Ave NW,1,0,0
8/9/2024,58659,Resolved - Obstruction,24th Ave NW and Shilshole Ave NW,3,0,0
9/6/2024,61764,Resolved - Obstruction,24th Ave NW and Shilshole Ave NW,1,0,0
9/23/2024,63579,Resolved - Obstruction,24th Ave NW and Shilshole Ave NW,1,0,0
1/4/2024,33264,RV Remediation,NW Leary Way & Leary Way Triangle Vicinity,0,0,0
1/10/2024,33888,Resolved - Obstruction,NW Leary Way & Leary Way Triangle Vicinity,1,0,0
1/25/2024,35204,Resolved - Obstruction,NW Leary Way & Leary Way Triangle Vicinity,4,0,0
5/9/2024,47545,Resolved - Obstruction,NW Leary Way & Leary Way Triangle Vicinity,1,0,0
5/29/2024,49819,Resolved - Obstruction,NW Leary Way & Leary Way Triangle Vicinity,1,0,0
6/4/2024,50536,Resolved - Obstruction,NW Leary Way & Leary Way Triangle Vicinity,1,0,0
7/23/2024,56475,RV Remediation,NW Leary Way & Leary Way Triangle Vicinity,0,0,2
8/6/2024,58255,Resolved - Obstruction,NW Leary Way & Leary Way Triangle Vicinity,1,0,0
10/10/2024,65493,Resolved - Obstruction,NW Leary Way & Leary Way Triangle Vicinity,2,0,0
1/4/2024,33242,Resolved - Advanced Notice Obstruction,Thomas St Mini Park,1,0,0
6/28/2024,53442,Resolved - Advanced Notice Obstruction,Thomas St Mini Park,2,0,0
7/26/2024,57043,Resolved - Obstruction,Thomas St Mini Park,1,0,0
9/5/2024,61559,Resolved - Obstruction,Thomas St Mini Park,1,0,0
8/2/2024,57821,Resolved - Advanced Notice Obstruction,25th Ave NE from NE 125th St to Hiram Pl NE,1,0,0
1/5/2024,33374,Resolved - Obstruction,Northacres Park,0,0,0
2/28/2024,38627,Resolved - Obstruction,Northacres Park,2,0,0
4/11/2024,44075,Resolved - Obstruction,Northacres Park,1,0,0
7/30/2024,57295,Resolved - Obstruction,Northacres Park,1,0,0
4/17/2024,44902,Resolved - Advanced Notice Obstruction,Roy St & Minor Ave N Vicinity,1,0,0
10/3/2024,64803,Resolved - Advanced Notice Obstruction,Roy St & Minor Ave N Vicinity,1,0,0
10/16/2024,66065,Resolved - Obstruction,Roy St & Minor Ave N Vicinity,1,0,0
3/14/2024,40658,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,0,0,0
3/15/2024,40813,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,0,0,0
5/8/2024,47428,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,1,0,0
5/15/2024,48330,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,2,0,0
5/20/2024,48951,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,1,0,0
5/21/2024,49096,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,1,0,0
5/22/2024,49242,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,1,0,0
12/5/2024,70583,Resolved - Obstruction,Post Ave from Yesler Way to Columbia St,1,0,0
7/25/2024,56911,Resolved - Obstruction,Airport Way & Maynard Ave S,1,0,0
4/4/2024,43125,Resolved - Obstruction,Judge Charles M. Stokes Overlook,0,0,0
8/1/2024,57719,Resolved - Advanced Notice Obstruction,Judge Charles M. Stokes Overlook,1,0,0
9/23/2024,63624,Resolved - Advanced Notice Obstruction,Judge Charles M. Stokes Overlook,2,0,0
3/5/2024,39399,Resolved - Advanced Notice Obstruction,Colman Playground,2,0,0
3/15/2024,40779,Resolved - Obstruction,Colman Playground,1,0,0
9/23/2024,63594,Resolved - Advanced Notice Obstruction,Colman Playground,1,0,0
3/28/2024,42341,RV Remediation,SW Cambridge St from 15th Ave SW to 16th Ave SW,0,0,0
6/4/2024,50559,RV Remediation,SW Cambridge St from 15th Ave SW to 16th Ave SW,0,0,0
9/10/2024,62064,RV Remediation,SW Cambridge St from 15th Ave SW to 16th Ave SW,0,0,0
3/4/2024,39182,Resolved - Obstruction,NE Ravenna Blvd from NE 65th St to 8th Ave NE,0,0,0
1/18/2024,34518,RV Remediation,26th Ave S & S Plum St Vicinity,5,4,0
1/18/2024,34520,Resolved - Scheduled,26th Ave S & S Plum St Vicinity,9,0,0
2/13/2024,37118,Resolved - Obstruction,Gasworks Park / Waterway 19,3,0,0
7/3/2024,54025,Resolved - Advanced Notice Obstruction,Gasworks Park / Waterway 19,1,0,0
8/9/2024,58674,Resolved - Obstruction,Gasworks Park / Waterway 19,1,0,0
10/18/2024,66286,Resolved - Obstruction,Gasworks Park / Waterway 19,1,0,0
11/7/2024,68181,Resolved - Obstruction,Gasworks Park / Waterway 19,2,0,0
12/4/2024,70401,Resolved - Obstruction,Gasworks Park / Waterway 19,1,0,0
8/19/2024,59780,Resolved - Scheduled,Seaview Ave NW & 37th Pl NW Vicinity,14,0,0
9/24/2024,63783,Resolved - Obstruction,Seaview Ave NW & 37th Pl NW Vicinity,1,0,0
10/11/2024,65724,Resolved - Obstruction,Seaview Ave NW & 37th Pl NW Vicinity,2,0,0
10/24/2024,66838,Resolved - Obstruction,Seaview Ave NW & 37th Pl NW Vicinity,1,0,0
4/26/2024,45997,Resolved - Advanced Notice Obstruction,Terry Pettus Park,1,0,0
9/19/2024,63167,Resolved - Obstruction,Barnes Ave NW from NW Market St to 17th Ave NW,1,0,0
3/1/2024,38918,Resolved - Obstruction,Lake City Mini Park,5,0,0
3/21/2024,41390,Resolved - Obstruction,Lake City Mini Park,5,0,0
5/29/2024,49764,Resolved - Advanced Notice Obstruction,Lake City Mini Park,0,0,0
6/11/2024,51306,Resolved - Obstruction,Lake City Mini Park,2,0,0
6/14/2024,51791,Resolved - Obstruction,Lake City Mini Park,2,0,0
7/1/2024,53724,Resolved - Obstruction,Lake City Mini Park,1,0,0
7/5/2024,54229,Resolved - Obstruction,Lake City Mini Park,1,0,0
7/24/2024,56685,Resolved - Obstruction,Lake City Mini Park,1,0,0
8/29/2024,60959,Resolved - Obstruction,Lake City Mini Park,1,0,0
9/3/2024,61264,Resolved - Obstruction,Lake City Mini Park,1,0,0
9/11/2024,62146,Resolved - Obstruction,Lake City Mini Park,1,0,0
9/12/2024,62326,Resolved - Obstruction,Lake City Mini Park,0,0,0
9/19/2024,63142,Resolved - Obstruction,Lake City Mini Park,0,0,0
9/20/2024,63357,Resolved - Obstruction,Lake City Mini Park,1,0,0
9/26/2024,64009,Resolved - Obstruction,Lake City Mini Park,1,0,0
9/27/2024,64227,Resolved - Obstruction,Lake City Mini Park,3,0,0
9/30/2024,64405,Resolved - Obstruction,Lake City Mini Park,3,0,0
10/3/2024,64797,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/4/2024,64919,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/7/2024,65184,Resolved - Obstruction,Lake City Mini Park,1,0,0
10/8/2024,65327,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/15/2024,65892,Resolved - Obstruction,Lake City Mini Park,4,0,0
10/16/2024,66050,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/17/2024,66126,Resolved - Obstruction,Lake City Mini Park,3,0,0
10/18/2024,66281,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/21/2024,66407,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/22/2024,66542,Resolved - Obstruction,Lake City Mini Park,3,0,0
10/23/2024,66677,Resolved - Obstruction,Lake City Mini Park,1,0,0
10/24/2024,66821,Resolved - Obstruction,Lake City Mini Park,1,0,0
10/25/2024,67027,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/28/2024,67148,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/29/2024,67288,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/30/2024,67383,Resolved - Obstruction,Lake City Mini Park,2,0,0
10/31/2024,67444,Resolved - Obstruction,Lake City Mini Park,3,0,0
11/1/2024,67611,Resolved - Obstruction,Lake City Mini Park,2,0,0
11/4/2024,67759,Resolved - Obstruction,Lake City Mini Park,2,0,0
3/26/2024,42015,RV Remediation,S Plum St & 20th Ave S Vicinity,0,0,0
7/3/2024,54055,RV Remediation,S Plum St & 20th Ave S Vicinity,0,0,0
7/3/2024,54061,Resolved - Scheduled,S Plum St & 20th Ave S Vicinity,0,0,0
10/1/2024,64566,RV Remediation,S Plum St & 20th Ave S Vicinity,0,0,0
10/1/2024,64574,Resolved - Scheduled,S Plum St & 20th Ave S Vicinity,0,0,0
9/9/2024,61892,Resolved - Advanced Notice Obstruction,Ravenna Ave NE from NE 98th St to NE 95th St,1,0,0
3/8/2024,39815,Resolved - Obstruction,S Dearborn St near I-5 north bound on ramp and south bound off ramp ,1,0,0
6/26/2024,53108,Resolved - Scheduled,Elliot Bay Bike Trail from S Atlantic St to S King St,5,0,0
8/2/2024,57977,Resolved - Obstruction,Elliot Bay Bike Trail from S Atlantic St to S King St,5,0,0
10/15/2024,65936,Resolved - Scheduled,Elliot Bay Bike Trail from S Atlantic St to S King St,4,0,0
7/1/2024,53715,Resolved - Scheduled,35th Ave NE from NE 120th St to 34th Ave NE,0,0,0
8/21/2024,60118,Resolved - Scheduled,Beacon Ave S from S Spokane St to S Alaska St,3,0,0
12/18/2024,71808,RV Remediation,Beacon Ave S from S Spokane St to S Alaska St,0,0,0
12/18/2024,71837,Resolved - Scheduled,Beacon Ave S from S Spokane St to S Alaska St,3,0,0
1/23/2024,34977,Resolved - Scheduled,4th Ave S from S Fidalgo St to S Front St,1,0,0
1/23/2024,35007,RV Remediation,4th Ave S from S Fidalgo St to S Front St,0,0,0
2/8/2024,36675,RV Remediation,E Marginal Way S & S Front St Vicinity,0,0,0
5/2/2024,46744,RV Remediation,E Marginal Way S & S Front St Vicinity,0,0,0
8/2/2024,57928,RV Remediation,E Marginal Way S & S Front St Vicinity,0,0,0
8/1/2024,57743,Resolved - Obstruction,Pedestrian Bridge over Rainier Ave S & MLK Jr Way S,2,0,0
9/6/2024,61789,Resolved - Scheduled,Pedestrian Bridge over Rainier Ave S & MLK Jr Way S,1,0,0
1/29/2024,35532,Resolved - Obstruction,6th Ave S & S Brandon St Vicinity,3,0,0
5/2/2024,46675,Resolved - Obstruction,Ship Canal Trail,1,0,0
5/3/2024,46849,Resolved - Obstruction,Ship Canal Trail,1,0,0
9/6/2024,61741,Resolved - Obstruction,A.B. Ernst Park,2,0,0
1/31/2024,35807,Resolved - Scheduled,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,0,0,0
3/13/2024,40459,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,3,0,0
3/15/2024,40780,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,0,0
4/2/2024,42879,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,0,0
5/22/2024,49238,Resolved - Advanced Notice Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,7,0,0
6/3/2024,50375,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,5,0,0
6/27/2024,53248,Resolved - Advanced Notice Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,5,0,0
7/10/2024,54740,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,2,0,0
7/25/2024,56829,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,0,0
8/28/2024,60829,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,3,0,0
9/5/2024,61541,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,0,0,0
9/11/2024,62134,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,2,0,0
9/20/2024,63325,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,0,0
9/27/2024,64112,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,0,0
10/17/2024,66158,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,0,0
11/27/2024,70008,Resolved - Obstruction,Nesbit Ave N from N 90th St to N 85th St & N 88th St from Nesbit Ave N to Aurora Ave N,1,0,0
5/3/2024,46906,Resolved - Obstruction,8th Ave NW & NW 43rd St,1,0,0
9/11/2024,62166,Resolved - Obstruction,N 46th St from Burke Ave N to Wallingford Ave N,2,0,0
2/7/2024,36531,Resolved - Scheduled,Jackson Golf Course,11,0,0
2/15/2024,37468,Resolved - Advanced Notice Obstruction,Jackson Golf Course,0,0,0
4/11/2024,44033,Resolved - Advanced Notice Obstruction,Jackson Golf Course,1,0,0
1/17/2024,34376,Resolved - Obstruction,Sandel Playground,2,0,0
1/18/2024,34467,Resolved - Obstruction,Sandel Playground,1,0,0
1/22/2024,34826,Resolved - Obstruction,Sandel Playground,1,0,0
3/28/2024,42340,RV Remediation,SW Barton St from 15th Ave SW to 17th Ave SW,0,0,0
6/4/2024,50558,RV Remediation,SW Barton St from 15th Ave SW to 17th Ave SW,0,0,0
9/10/2024,62066,RV Remediation,SW Barton St from 15th Ave SW to 17th Ave SW,0,0,0
9/10/2024,62076,Resolved - Scheduled,SW Barton St from 15th Ave SW to 17th Ave SW,2,0,0
5/9/2024,47530,Resolved - Advanced Notice Obstruction,Powell Barnett Park,1,0,0
1/26/2024,35364,Resolved - Scheduled,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,7,0,0
1/31/2024,35766,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
2/5/2024,36284,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
2/21/2024,37925,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
3/8/2024,39921,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
3/14/2024,40648,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,0,0,0
3/15/2024,40800,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,0,0,0
3/19/2024,41139,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
3/25/2024,41882,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
3/26/2024,42018,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
3/27/2024,42228,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
4/3/2024,43024,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,3,0,0
4/4/2024,43192,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
4/8/2024,43470,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
4/12/2024,44159,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
4/15/2024,44515,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,3,0,0
4/16/2024,44769,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
5/28/2024,49664,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
6/13/2024,51660,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
8/20/2024,59950,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
8/23/2024,60357,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
9/3/2024,61317,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
9/6/2024,61796,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,50,0,0
9/9/2024,61899,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
9/11/2024,62217,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,3,0,0
9/16/2024,62750,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
9/17/2024,62919,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
10/7/2024,65199,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
10/10/2024,65550,Resolved - Advanced Notice Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
10/17/2024,66191,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
10/25/2024,67009,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
11/5/2024,68000,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,0,0,0
12/3/2024,70342,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,1,0,0
12/9/2024,70905,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
12/18/2024,71845,Resolved - Obstruction,S Lane St to S Dearborn St from 12th Ave S to 10th Ave S,2,0,0
1/2/2024,32922,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
2/16/2024,37632,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,2,0,0
5/8/2024,47431,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
5/13/2024,48079,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
6/5/2024,50719,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
6/24/2024,52674,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
7/31/2024,57587,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
8/20/2024,59951,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
9/4/2024,61469,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
9/19/2024,63253,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,2,0,0
10/9/2024,65443,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
12/16/2024,71595,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
12/18/2024,71842,Resolved - Obstruction,S Dearborn St from i-5 to S Rainier St,1,0,0
1/17/2024,34366,Resolved - Obstruction,Freeway Park ,1,0,0
1/30/2024,35620,Resolved - Obstruction,Freeway Park ,4,0,0
2/27/2024,38540,Resolved - Obstruction,Freeway Park ,1,0,0
4/4/2024,43094,Resolved - Advanced Notice Obstruction,Freeway Park ,0,0,0
4/10/2024,43928,Resolved - Advanced Notice Obstruction,Freeway Park ,2,0,0
4/26/2024,46041,Resolved - Obstruction,Freeway Park ,2,0,0
5/14/2024,48259,Resolved - Obstruction,Freeway Park ,1,0,0
5/28/2024,49611,Resolved - Obstruction,Freeway Park ,1,0,0
6/11/2024,51320,Resolved - Obstruction,Freeway Park ,0,0,0
6/14/2024,51786,Resolved - Obstruction,Freeway Park ,2,0,0
7/18/2024,55843,Resolved - Advanced Notice Obstruction,Freeway Park ,10,0,0
8/7/2024,58361,Resolved - Obstruction,Freeway Park ,7,0,0
8/9/2024,58700,Resolved - Advanced Notice Obstruction,Freeway Park ,1,0,0
8/14/2024,59132,Resolved - Obstruction,Freeway Park ,4,0,0
8/16/2024,59646,Resolved - Obstruction,Freeway Park ,1,0,0
8/22/2024,60200,Resolved - Obstruction,Freeway Park ,2,0,0
8/27/2024,60623,Resolved - Obstruction,Freeway Park ,3,0,0
8/30/2024,61098,Resolved - Obstruction,Freeway Park ,2,0,0
9/5/2024,61611,Resolved - Obstruction,Freeway Park ,3,0,0
9/6/2024,61762,Resolved - Obstruction,Freeway Park ,1,0,0
9/10/2024,62063,Resolved - Obstruction,Freeway Park ,3,0,0
9/24/2024,63759,Resolved - Obstruction,Freeway Park ,2,0,0
10/7/2024,65187,Resolved - Obstruction,Freeway Park ,7,0,0
10/8/2024,65333,Resolved - Obstruction,Freeway Park ,7,0,0
10/15/2024,65878,Resolved - Obstruction,Freeway Park ,5,0,0
10/17/2024,66135,Resolved - Obstruction,Freeway Park ,5,0,0
10/18/2024,66290,Resolved - Obstruction,Freeway Park ,4,0,0
10/21/2024,66454,Resolved - Obstruction,Freeway Park ,3,0,0
10/29/2024,67301,Resolved - Advanced Notice Obstruction,Freeway Park ,1,0,0
11/4/2024,67841,Resolved - Obstruction,Freeway Park ,5,0,0
11/5/2024,67926,Resolved - Obstruction,Freeway Park ,1,0,0
11/6/2024,68121,Resolved - Obstruction,Freeway Park ,1,0,0
